"Ticker","CurrentPrice","ATH","ATHDate","PercentageDiff","IsRecent","DaysSinceATH"
"APCX","1.74","5.35","30/01/2023 00:00:00","67.48","True","406"
"APGE","67.64","67.64","11/03/2024 00:00:00","0.00","True","0"
"APG","38.60","39.25","07/03/2024 00:00:00","1.66","True","4"
"AON","316.57","345.20","30/06/2023 00:00:00","8.30","True","255"
"APA","30.71","146.80","20/05/2008 00:00:00","79.08","True","5774"
"APEI","11.81","49.65","22/09/2008 00:00:00","76.20","True","5649"
"AORT","20.16","44.20","02/08/2001 00:00:00","54.39","True","8257"
"AOS","85.68","86.65","07/03/2024 00:00:00","1.12","True","4"
"API","2.65","106.14","12/02/2021 00:00:00","97.50","True","1123"
"APLD","4.42","10.24","25/07/2023 00:00:00","56.79","True","230"
"APDN","0.53","8,400.00","25/11/2003 00:00:00","99.99","True","7412"
"AP","2.53","53.65","19/07/2007 00:00:00","95.28","True","6080"
"APLM","0.73","29.40","30/03/2023 00:00:00","97.52","True","347"
"APLMW","0.03","0.13","01/06/2023 00:00:00","74.56","True","284"
"APLE","16.98","20.68","17/12/2015 00:00:00","17.89","True","3007"
"APD","245.10","325.25","13/12/2022 00:00:00","24.64","True","454"
"APLT","6.29","55.47","05/02/2020 00:00:00","88.66","True","1496"
"APLS","62.74","93.31","13/06/2023 00:00:00","32.76","True","272"
"APH","109.81","111.92","04/03/2024 00:00:00","1.89","True","7"
"APM","6.44","325.50","04/06/2019 00:00:00","98.02","True","1742"
"APOS","26.71","27.63","25/01/2024 00:00:00","3.33","True","46"
"APP","62.13","114.85","11/11/2021 00:00:00","45.90","True","851"
"APO_A","108.75","114.05","15/02/2024 00:00:00","4.65","True","25"
"APO","107.60","114.05","15/02/2024 00:00:00","5.66","True","25"
"APPF","226.99","242.13","01/03/2024 00:00:00","6.25","True","10"
"APPN","36.55","235.24","27/01/2021 00:00:00","84.46","True","1139"
"APRE","7.49","990.60","27/12/2019 00:00:00","99.24","True","1536"
"APPS","3.12","94.74","01/03/2021 00:00:00","96.71","True","1106"
"APVO","5.20","4,928.00","20/07/2016 00:00:00","99.89","True","2791"
"APXIW","0.06","0.06","07/03/2024 00:00:00","0.00","True","4"
"APXI","11.34","11.35","28/02/2024 00:00:00","0.07","True","12"
"APTV","78.39","178.12","03/11/2021 00:00:00","55.99","True","859"
"APOG","56.66","60.16","16/06/2015 00:00:00","5.82","True","3191"
"APYX","1.73","17.40","22/11/2021 00:00:00","90.09","True","840"
"APT","5.91","25.25","27/02/2020 00:00:00","76.59","True","1474"
"AQB","2.16","529.80","11/01/2017 00:00:00","99.59","True","2616"
"AQMS","0.51","21.89","13/03/2017 00:00:00","97.69","True","2555"
"AQNB","25.33","29.28","07/02/2020 00:00:00","13.51","True","1494"
"APWC","1.30","7.51","08/02/2021 00:00:00","82.69","True","1127"
"AQNU","22.20","52.65","02/08/2021 00:00:00","57.83","True","952"
"APTO","1.63","1,957.50","06/03/2000 00:00:00","99.92","True","8771"
"AQU","10.83","10.99","11/01/2024 00:00:00","1.46","True","60"
"AQUNR","0.17","0.17","08/03/2024 00:00:00","0.00","True","3"
"AQN","6.50","17.74","11/02/2021 00:00:00","63.33","True","1124"
"AQST","5.00","18.96","07/09/2018 00:00:00","73.62","True","2012"
"ARBB","1.53","4.65","21/04/2023 00:00:00","67.09","True","325"
"ARBEW","0.15","0.15","07/03/2024 00:00:00","0.00","True","4"
"ARBE","1.67","14.79","11/11/2021 00:00:00","88.71","True","851"
"ARBK","2.04","20.56","09/11/2021 00:00:00","90.10","True","853"
"AR","26.10","67.41","25/03/2014 00:00:00","61.28","True","3639"
"ARBKL","9.24","25.00","17/12/2021 00:00:00","63.04","True","815"
"ARAY","2.89","29.25","09/02/2007 00:00:00","90.12","True","6240"
"ARCH","176.51","185.75","19/01/2024 00:00:00","4.97","True","52"
"AREB","0.33","76.75","10/02/2022 00:00:00","99.58","True","760"
"AREBW","0.01","0.01","08/03/2024 00:00:00","0.00","True","3"
"ARC","2.62","38.10","05/05/2006 00:00:00","93.12","True","6520"
"ARDX","8.66","32.89","03/12/2014 00:00:00","73.65","True","3386"
"ARCO","11.55","28.52","09/09/2011 00:00:00","59.48","True","4567"
"ARCC","20.67","22.58","08/02/2022 00:00:00","8.48","True","762"
"ARCT","38.33","178.57","07/10/2013 00:00:00","78.54","True","3808"
"ARDC","13.96","20.19","10/12/2012 00:00:00","30.86","True","4109"
"AREC","1.62","14.00","03/12/2018 00:00:00","88.43","True","1925"
"ARHS","14.75","14.90","15/02/2023 00:00:00","1.02","True","390"
"ARCB","135.11","146.23","07/03/2024 00:00:00","7.60","True","4"
"ARKOW","0.62","0.62","08/03/2024 00:00:00","0.00","True","3"
"ARES","132.73","137.06","12/02/2024 00:00:00","3.16","True","28"
"ARGX","391.95","548.43","21/07/2023 00:00:00","28.53","True","234"
"ARIS","12.22","22.87","02/08/2022 00:00:00","46.57","True","587"
"ARGD","23.13","26.80","26/05/2016 00:00:00","13.69","True","2846"
"ARM","127.38","148.97","12/02/2024 00:00:00","14.49","True","28"
"ARGO_A","23.13","26.80","26/05/2016 00:00:00","13.69","True","2846"
"ARKO","6.47","16.88","13/09/2019 00:00:00","61.67","True","1641"
"AREN","1.76","54.78","23/01/2018 00:00:00","96.79","True","2239"
"ARE","127.81","223.57","29/12/2021 00:00:00","42.83","True","803"
"ARLO","11.15","23.08","27/08/2018 00:00:00","51.69","True","2023"
"ARI","11.05","19.68","25/09/2019 00:00:00","43.85","True","1629"
"ARMK","31.70","33.78","22/01/2020 00:00:00","6.13","True","1510"
"ARQQ","0.85","38.06","30/11/2021 00:00:00","97.77","True","832"
"AROC","17.94","88.95","11/10/2007 00:00:00","79.83","True","5996"
"ARQQW","0.25","0.61","02/08/2022 00:00:00","59.02","True","587"
"ARQT","11.02","36.98","08/02/2021 00:00:00","70.20","True","1127"
"ARMN","3.30","877.88","03/12/2010 00:00:00","99.62","True","4847"
"ARRW","10.85","11.00","21/02/2024 00:00:00","1.36","True","19"
"ARRWW","0.10","0.10","08/03/2024 00:00:00","0.00","True","3"
"ARLP","19.80","51.23","29/07/2014 00:00:00","61.35","True","3513"
"ARRWU","12.00","12.00","08/03/2024 00:00:00","0.00","True","3"
"ARTLW","0.01","0.01","08/03/2024 00:00:00","0.00","True","3"
"ARQ","3.44","29.00","29/11/2013 00:00:00","88.14","True","3755"
"ARL","19.84","30.50","20/03/2023 00:00:00","34.95","True","357"
"ARTL","1.50","73.95","24/06/2019 00:00:00","97.98","True","1722"
"ARR","19.62","398.80","21/09/2009 00:00:00","95.08","True","5285"
"ARMP","3.55","1,785,000.00","17/02/2000 00:00:00","100.00","True","8789"
"ARRY","13.36","51.05","22/01/2021 00:00:00","73.83","True","1144"
"AROW","24.59","37.05","20/12/2016 00:00:00","33.63","True","2638"
"ARKR","13.87","41.88","02/02/2005 00:00:00","66.88","True","6977"
"ARR_C","19.48","398.80","21/09/2009 00:00:00","95.12","True","5285"
"AS","15.72","17.66","01/03/2024 00:00:00","10.99","True","10"
"ASAI","14.38","20.80","25/01/2023 00:00:00","30.84","True","411"
"ARVN","46.10","107.87","29/07/2021 00:00:00","57.26","True","956"
"ARYD","11.23","11.55","01/03/2021 00:00:00","2.77","True","1106"
"ASBA","22.58","25.21","08/03/2023 00:00:00","10.43","True","369"
"ASAN","18.89","142.68","09/11/2021 00:00:00","86.76","True","853"
"ASCA","12.34","12.34","08/03/2024 00:00:00","0.00","True","3"
"ASCAR","0.19","0.19","08/03/2024 00:00:00","0.00","True","3"
"ASCAW","0.05","0.05","08/03/2024 00:00:00","0.00","True","3"
"ARTW","1.90","19.08","14/08/2008 00:00:00","90.04","True","5688"
"ASC","15.74","18.93","15/02/2023 00:00:00","16.85","True","390"
"ASCB","11.61","11.68","08/03/2024 00:00:00","0.60","True","3"
"ASCBR","0.07","0.07","08/03/2024 00:00:00","0.00","True","3"
"ARWR","31.33","2,925.00","16/12/1993 00:00:00","98.93","True","11043"
"ASGI","17.73","22.35","14/06/2021 00:00:00","20.68","True","1001"
"ARTNA","36.36","61.96","24/01/2023 00:00:00","41.32","True","412"
"ARW","119.71","146.05","13/07/2023 00:00:00","18.03","True","242"
"ASB_F","21.13","35.43","20/02/2007 00:00:00","40.36","True","6229"
"ASLE","7.01","23.83","01/11/2021 00:00:00","70.58","True","861"
"ASB","21.02","35.43","20/02/2007 00:00:00","40.67","True","6229"
"ASLN","0.67","51.20","07/06/2018 00:00:00","98.69","True","2104"
"ASIX","26.91","56.84","17/03/2022 00:00:00","52.66","True","725"
"ASM","0.52","3.87","01/05/2006 00:00:00","86.56","True","6524"
"ASB_E","21.13","35.43","20/02/2007 00:00:00","40.36","True","6229"
"ASNS","1.16","24.00","13/05/2022 00:00:00","95.17","True","668"
"ASA","15.00","35.81","06/12/2010 00:00:00","58.11","True","4844"
"ASND","147.96","182.76","14/12/2020 00:00:00","19.04","True","1183"
"ASPI","3.55","4.08","26/02/2024 00:00:00","12.99","True","14"
"ASO","69.28","75.16","01/03/2024 00:00:00","7.82","True","10"
"ASMB","13.45","1,215.00","09/05/2011 00:00:00","98.89","True","4690"
"ASG","5.46","14.06","13/05/1998 00:00:00","61.14","True","9434"
"ASGN","101.72","131.26","04/01/2022 00:00:00","22.50","True","797"
"ASST","0.58","3.55","03/02/2023 00:00:00","83.75","True","402"
"ASPN","17.22","63.66","18/11/2021 00:00:00","72.95","True","844"
"ASPS","2.80","170.19","03/12/2013 00:00:00","98.35","True","3751"
"ASH","95.86","113.58","02/12/2022 00:00:00","15.60","True","465"
"ASTI","0.35","1,819.00","24/08/2022 00:00:00","99.98","True","565"
"ASTLW","1.33","1.33","11/03/2024 00:00:00","0.00","True","0"
"ASTL","8.00","13.00","11/11/2021 00:00:00","38.46","True","851"
"ASTR","0.57","318.75","18/02/2021 00:00:00","99.82","True","1117"
"ASTSW","0.73","0.73","08/03/2024 00:00:00","0.00","True","3"
"ASML","979.60","1,047.39","07/03/2024 00:00:00","6.47","True","4"
"ASTH","44.73","119.45","16/11/2021 00:00:00","62.55","True","846"
"ASTS","3.10","22.50","09/02/2021 00:00:00","86.22","True","1126"
"ASR","294.11","316.34","07/02/2024 00:00:00","7.03","True","33"
"ATAI","2.13","19.89","21/06/2021 00:00:00","89.29","True","994"
"ATAT","18.76","29.08","24/01/2023 00:00:00","35.47","True","412"
"ASRT","0.93","133.12","21/07/2015 00:00:00","99.30","True","3156"
"ATCH","1.66","11.44","03/11/2023 00:00:00","85.53","True","129"
"ATCO_D","1.54","11.44","03/11/2023 00:00:00","86.54","True","129"
"ASRV","2.65","27.50","07/05/1998 00:00:00","90.36","True","9440"
"ASTC","8.32","23,062.50","02/04/1996 00:00:00","99.96","True","10205"
"ATCO_H","1.54","11.44","03/11/2023 00:00:00","86.54","True","129"
"ASTE","41.74","79.20","27/04/2021 00:00:00","47.30","True","1049"
"ASXC","0.30","13,893.75","06/11/1996 00:00:00","100.00","True","9987"
"ASX","11.06","11.66","07/03/2024 00:00:00","5.10","True","4"
"ATCOL","24.37","27.00","08/10/2021 00:00:00","9.74","True","885"
"ASUR","9.18","171.67","22/09/1995 00:00:00","94.66","True","10398"
"ATEK","11.35","11.35","27/02/2024 00:00:00","0.00","True","13"
"ATER","0.51","47.66","17/02/2021 00:00:00","98.93","True","1118"
"ASYS","4.92","29.07","12/01/2011 00:00:00","83.08","True","4807"
"ATGL","4.10","29.83","16/11/2023 00:00:00","86.26","True","116"
"ATEN","14.04","19.30","08/12/2022 00:00:00","27.25","True","459"
"ATH_A","4.10","29.83","16/11/2023 00:00:00","86.26","True","116"
"ATEC","13.08","102.00","12/06/2006 00:00:00","87.18","True","6482"
"ATEX","35.80","64.87","02/11/2021 00:00:00","44.81","True","860"
"ATH_B","4.10","29.83","16/11/2023 00:00:00","86.26","True","116"
"ATH_C","4.10","29.83","16/11/2023 00:00:00","86.26","True","116"
"ATH_D","4.10","29.83","16/11/2023 00:00:00","86.26","True","116"
"ATH_E","4.10","29.83","16/11/2023 00:00:00","86.26","True","116"
"ATHA","3.44","34.30","23/12/2020 00:00:00","89.97","True","1174"
"ATIF","0.85","4.95","03/05/2019 00:00:00","82.83","True","1774"
"ATIP","6.66","644.00","11/02/2021 00:00:00","98.97","True","1124"
"ATHM","26.40","137.92","16/02/2021 00:00:00","80.86","True","1119"
"ATLCL","23.61","25.70","03/12/2021 00:00:00","8.13","True","829"
"ATGE","49.69","74.25","22/04/2010 00:00:00","33.08","True","5072"
"ATLCZ","25.19","25.30","07/03/2024 00:00:00","0.43","True","4"
"ATLCP","22.27","25.51","25/01/2022 00:00:00","12.70","True","776"
"ATKR","167.23","172.52","01/03/2024 00:00:00","3.07","True","10"
"ATHE","1.71","739.80","30/01/2014 00:00:00","99.77","True","3693"
"ATMCR","0.10","0.10","07/03/2024 00:00:00","0.00","True","4"
"ATLX","15.05","41.46","02/05/2023 00:00:00","63.69","True","314"
"ATMCW","0.02","0.02","11/03/2024 00:00:00","0.00","True","0"
"ATI","49.55","118.78","23/04/2007 00:00:00","58.29","True","6167"
"ATMCU","10.98","11.05","14/02/2024 00:00:00","0.63","True","26"
"ATMU","23.62","25.24","14/12/2023 00:00:00","6.40","True","88"
"ATMVR","0.08","0.08","07/03/2024 00:00:00","0.00","True","4"
"ATMV","10.90","10.90","06/03/2024 00:00:00","0.00","True","5"
"ATLC","31.39","87.34","03/11/2021 00:00:00","64.06","True","859"
"ATNFW","0.01","0.01","08/03/2024 00:00:00","0.00","True","3"
"ATLO","18.67","42.50","20/07/2005 00:00:00","56.07","True","6809"
"ATNF","3.98","4,552.40","12/04/2021 00:00:00","99.91","True","1064"
"ATPC","0.36","1.82","11/10/2023 00:00:00","80.33","True","152"
"ATNM","7.62","394.50","23/04/2014 00:00:00","98.07","True","3610"
"ATOM","6.74","46.45","08/02/2021 00:00:00","85.50","True","1127"
"ATOS","1.13","2,226.60","19/03/2013 00:00:00","99.95","True","4010"
"ATRA","0.75","64.02","23/04/2015 00:00:00","98.83","True","3245"
"ATS","37.44","48.73","18/07/2023 00:00:00","23.17","True","237"
"ATO","116.18","124.41","26/07/2023 00:00:00","6.62","True","229"
"ATUS","2.83","37.90","29/12/2020 00:00:00","92.54","True","1168"
"ATNI","33.06","88.15","28/11/2018 00:00:00","62.50","True","1930"
"ATXG","1.00","656.54","31/08/2022 00:00:00","99.85","True","558"
"ATSG","12.95","34.15","24/03/2022 00:00:00","62.08","True","718"
"ATRC","36.37","87.14","05/11/2021 00:00:00","58.27","True","857"
"ATXI","0.16","180.90","14/09/2020 00:00:00","99.91","True","1274"
"ATXS","14.66","870.00","23/07/2015 00:00:00","98.31","True","3154"
"AUGX","3.63","7.50","07/04/2021 00:00:00","51.60","True","1069"
"ATRI","440.80","927.00","09/04/2019 00:00:00","52.45","True","1798"
"AUID","9.28","141.44","04/11/2021 00:00:00","93.44","True","858"
"ATR","143.09","157.56","07/05/2021 00:00:00","9.18","True","1039"
"ATRO","18.27","49.00","10/04/2015 00:00:00","62.72","True","3258"
"AUR","2.21","17.11","19/11/2021 00:00:00","87.05","True","843"
"AUB","34.60","42.41","05/09/2018 00:00:00","18.42","True","2014"
"AUB_A","35.05","42.41","05/09/2018 00:00:00","17.35","True","2014"
"AUROW","0.22","0.22","08/03/2024 00:00:00","0.00","True","3"
"AUPH","5.54","33.08","29/10/2021 00:00:00","83.25","True","864"
"AU","22.39","61.18","31/01/2006 00:00:00","63.39","True","6614"
"AUUDW","0.03","0.03","11/03/2024 00:00:00","0.00","True","0"
"AUDC","13.44","73.75","10/03/2000 00:00:00","81.78","True","8767"
"AUBN","20.48","63.40","25/06/2020 00:00:00","67.70","True","1355"
"AURA","8.38","24.89","16/11/2021 00:00:00","66.33","True","846"
"AUMN","0.40","708.50","30/11/2010 00:00:00","99.94","True","4850"
"AUST","1.23","4.37","04/05/2022 00:00:00","71.84","True","677"
"AUUD","3.46","185.50","02/07/2021 00:00:00","98.13","True","983"
"AUTL","5.75","48.01","09/11/2018 00:00:00","88.02","True","1949"
"AUVIP","4.60","26.82","20/09/2021 00:00:00","82.85","True","903"
"AUVI","1.82","2,463.75","09/02/2021 00:00:00","99.93","True","1126"
"AVAH","2.28","12.89","14/06/2021 00:00:00","82.31","True","1001"
"AVBP","19.93","22.75","04/03/2024 00:00:00","12.40","True","7"
"AVDX","13.08","26.57","19/11/2021 00:00:00","50.77","True","843"
"AULT","0.44","61,172,232.00","11/09/2000 00:00:00","100.00","True","8582"
"AULT_D","0.39","61,172,232.00","11/09/2000 00:00:00","100.00","True","8582"
"AVAL","2.55","13.78","26/09/2014 00:00:00","81.49","True","3454"
"AVGR","3.28","2,970,000.00","28/12/2015 00:00:00","100.00","True","2996"
"AVHI","11.44","11.80","01/02/2024 00:00:00","3.05","True","39"
"AVAV","162.33","182.25","06/03/2024 00:00:00","10.93","True","5"
"AVIR","4.12","88.44","08/02/2021 00:00:00","95.34","True","1127"
"AVDL","16.15","42.85","19/09/2003 00:00:00","62.31","True","7479"
"AVGO","1,284.96","1,407.01","07/03/2024 00:00:00","8.67","True","4"
"AVO","11.02","22.69","11/06/2021 00:00:00","51.43","True","1004"
"AVNS","20.10","72.65","04/09/2018 00:00:00","72.33","True","2015"
"AVPTW","0.95","0.95","11/03/2024 00:00:00","0.00","True","0"
"AVPT","7.90","16.95","14/01/2021 00:00:00","53.39","True","1152"
"AVB","186.66","258.26","29/03/2022 00:00:00","27.72","True","713"
"AVA","34.36","62.00","24/01/2000 00:00:00","44.58","True","8813"
"AVTE","26.35","30.52","12/12/2022 00:00:00","13.66","True","455"
"AVRO","1.29","52.70","26/09/2018 00:00:00","97.55","True","1993"
"AVTR","25.58","44.01","24/09/2021 00:00:00","41.89","True","899"
"AVD","10.78","36.74","02/10/2012 00:00:00","70.66","True","4178"
"AVK","12.00","28.53","09/02/2007 00:00:00","57.94","True","6240"
"AVTX","5.87","20,793.60","27/02/2019 00:00:00","99.97","True","1839"
